"x","y","z","mx","my","mz"
0.3051,0,-0.1,0.41271,0.48134,0.77284
0.306,0,-0.1,0.41098,0.47889,0.77523
0.3069,0,-0.1,0.40926,0.47643,0.77761
0.3078,0,-0.1,0.40753,0.47398,0.78
0.3087,0,-0.1,0.4058,0.47152,0.78238
0.3096,0,-0.1,0.40408,0.46907,0.78477
0.3105,0,-0.1,0.40235,0.46662,0.78716
0.3114,0,-0.1,0.40063,0.46416,0.78954
0.3123,0,-0.1,0.3989,0.46171,0.79193
0.3132,0,-0.1,0.397,0.45934,0.7943
0.3141,0,-0.1,0.39506,0.45699,0.79667
0.315,0,-0.1,0.39313,0.45464,0.79904
0.3159,0,-0.1,0.39119,0.45228,0.80141
0.3168,0,-0.1,0.38943,0.4498,0.80357
0.3177,0,-0.1,0.38768,0.44731,0.80572
0.3186,0,-0.1,0.38594,0.44482,0.80786
0.3195,0,-0.1,0.38419,0.44233,0.81001
0.3204,0,-0.1,0.38244,0.43984,0.81216
0.3213,0,-0.1,0.38069,0.43734,0.8143
0.3222,0,-0.1,0.37894,0.43485,0.81645
0.3231,0,-0.1,0.37719,0.43236,0.8186
0.324,0,-0.1,0.37544,0.42987,0.82074
0.3249,0,-0.1,0.37358,0.42753,0.82283
0.3258,0,-0.1,0.37164,0.42532,0.82487
0.3267,0,-0.1,0.36969,0.42311,0.82691
0.3276,0,-0.1,0.36774,0.42089,0.82895
0.3285,0,-0.1,0.36579,0.41868,0.83099
0.3294,0,-0.1,0.36384,0.41647,0.83303
0.3303,0,-0.1,0.36199,0.41417,0.83489
0.3312,0,-0.1,0.36016,0.41186,0.83674
0.3321,0,-0.1,0.35832,0.40955,0.83859
0.333,0,-0.1,0.35648,0.40724,0.84044
0.3339,0,-0.1,0.35464,0.40493,0.84228
0.3348,0,-0.1,0.3528,0.40263,0.84413
0.3357,0,-0.1,0.35097,0.40032,0.84598
0.3366,0,-0.1,0.34913,0.39801,0.84783
0.3375,0,-0.1,0.34729,0.3957,0.84968
0.3384,0,-0.1,0.34545,0.39339,0.85153
0.3393,0,-0.1,0.34361,0.39108,0.85338
0.3402,0,-0.1,0.34178,0.38878,0.85523
0.3411,0,-0.1,0.33994,0.38646,0.85708
0.342,0,-0.1,0.33815,0.38403,0.85897
0.3429,0,-0.1,0.33636,0.3816,0.86085
0.3438,0,-0.1,0.33462,0.37919,0.86265
0.3447,0,-0.1,0.33295,0.37682,0.86429
0.3456,0,-0.1,0.33119,0.37454,0.86588
0.3465,0,-0.1,0.32942,0.37226,0.86746
0.3474,0,-0.1,0.32765,0.36998,0.86904
0.3483,0,-0.1,0.32588,0.3677,0.87063
0.3492,0,-0.1,0.32412,0.36542,0.87221
0.3501,0,-0.1,0.32235,0.36315,0.87379
0.351,0,-0.1,0.32058,0.36087,0.87538
0.3519,0,-0.1,0.31881,0.35859,0.87696
0.3528,0,-0.1,0.31704,0.35631,0.87854
0.3537,0,-0.1,0.31527,0.35401,0.88014
0.3546,0,-0.1,0.31349,0.3517,0.88174
0.3555,0,-0.1,0.31171,0.34939,0.88334
0.3564,0,-0.1,0.30993,0.34708,0.88494
0.3573,0,-0.1,0.30816,0.34477,0.88654
0.3582,0,-0.1,0.30638,0.34246,0.88814
0.3591,0,-0.1,0.30456,0.34024,0.88959
0.36,0,-0.1,0.30273,0.33805,0.891
0.3609,0,-0.1,0.3009,0.33586,0.8924
0.3618,0,-0.1,0.29907,0.33367,0.89381
0.3627,0,-0.1,0.29724,0.33144,0.89523
0.3636,0,-0.1,0.29541,0.3292,0.89666
0.3645,0,-0.1,0.29358,0.32696,0.89808
0.3654,0,-0.1,0.29175,0.32471,0.89951
0.3663,0,-0.1,0.28992,0.32247,0.90093
0.3672,0,-0.1,0.28809,0.32023,0.90236
0.3681,0,-0.1,0.28626,0.31799,0.90378
0.369,0,-0.1,0.28447,0.31575,0.90516
0.3699,0,-0.1,0.28273,0.31352,0.90645
0.3708,0,-0.1,0.28096,0.31133,0.90773
0.3717,0,-0.1,0.27911,0.30922,0.90897
0.3726,0,-0.1,0.27726,0.3071,0.91021
0.3735,0,-0.1,0.27541,0.30499,0.91145
0.3744,0,-0.1,0.27356,0.30287,0.91269
0.3753,0,-0.1,0.27171,0.30076,0.91393
0.3762,0,-0.1,0.26986,0.29864,0.91517
0.3771,0,-0.1,0.26801,0.29653,0.9164
0.378,0,-0.1,0.26616,0.29441,0.91764
0.3789,0,-0.1,0.26431,0.2923,0.91888
0.3798,0,-0.1,0.26246,0.29018,0.92012
0.3807,0,-0.1,0.26062,0.28807,0.92136
0.3816,0,-0.1,0.25878,0.28594,0.92259
