"x","y","z","mx","my","mz"
48.312,0,-10.5,0.080623,0.081437,0.99334
48.403,0,-10.5,0.079056,0.079821,0.99361
48.495,0,-10.5,0.07749,0.078205,0.99388
48.586,0,-10.5,0.075923,0.07659,0.99416
48.678,0,-10.5,0.074352,0.075047,0.99438
48.77,0,-10.5,0.072779,0.073528,0.99458
48.861,0,-10.5,0.071205,0.07201,0.99479
48.952,0,-10.5,0.069632,0.070491,0.99499
49.044,0,-10.5,0.068059,0.068973,0.9952
49.136,0,-10.5,0.066486,0.067454,0.9954
49.227,0,-10.5,0.064913,0.065936,0.99561
49.319,0,-10.5,0.063339,0.064417,0.99581
49.41,0,-10.5,0.061766,0.062899,0.99601
49.501,0,-10.5,0.060187,0.061373,0.99622
49.593,0,-10.5,0.058605,0.059844,0.99642
49.685,0,-10.5,0.057023,0.058314,0.99663
49.776,0,-10.5,0.055441,0.056785,0.99684
49.867,0,-10.5,0.053835,0.055319,0.99701
49.959,0,-10.5,0.052311,0.053836,0.99713
50.05,0,-10.5,0.050789,0.052352,0.99725
50.142,0,-10.5,0.049266,0.050868,0.99737
50.234,0,-10.5,0.047744,0.049383,0.9975
50.325,0,-10.5,0.046222,0.047899,0.99762
50.416,0,-10.5,0.0447,0.046412,0.99774
50.508,0,-10.5,0.043177,0.04491,0.99787
50.599,0,-10.5,0.041654,0.043407,0.998
50.691,0,-10.5,0.040132,0.041904,0.99813
50.783,0,-10.5,0.038609,0.040402,0.99825
50.874,0,-10.5,0.037086,0.038899,0.99838
50.965,0,-10.5,0.035564,0.037397,0.99851
51.057,0,-10.5,0.034041,0.035894,0.99864
51.148,0,-10.5,0.032518,0.034392,0.99876
51.24,0,-10.5,0.030996,0.032889,0.99889
51.332,0,-10.5,0.029473,0.031386,0.99902
51.423,0,-10.5,0.02795,0.029884,0.99915
51.515,0,-10.5,0.026473,0.028398,0.99924
51.606,0,-10.5,0.024995,0.026937,0.9993
51.697,0,-10.5,0.023513,0.025506,0.99935
51.789,0,-10.5,0.022031,0.024075,0.99939
51.881,0,-10.5,0.020549,0.022644,0.99943
51.972,0,-10.5,0.019067,0.021214,0.99947
52.064,0,-10.5,0.01758,0.019781,0.99951
52.155,0,-10.5,0.016082,0.018344,0.99956
52.246,0,-10.5,0.014585,0.016908,0.99961
52.338,0,-10.5,0.013087,0.015471,0.99966
52.429,0,-10.5,0.01159,0.014035,0.9997
52.521,0,-10.5,0.010092,0.012598,0.99975
52.613,0,-10.5,0.0085947,0.011162,0.9998
52.704,0,-10.5,0.0070971,0.0097252,0.99985
52.795,0,-10.5,0.0055996,0.0082887,0.99989
52.887,0,-10.5,0.0041021,0.0068521,0.99994
52.978,0,-10.5,0.0026246,0.0054273,0.99997
53.07,0,-10.5,0.0011829,0.0040233,0.99996
53.162,0,-10.5,-0.00025863,0.0026193,0.99995
53.253,0,-10.5,-0.0017002,0.0012154,0.99993
53.345,0,-10.5,-0.0031417,-0.00018855,0.99992
53.436,0,-10.5,-0.0045756,-0.0016021,0.99991
53.527,0,-10.5,-0.006008,-0.0030176,0.99989
53.619,0,-10.5,-0.0074403,-0.0044331,0.99987
53.711,0,-10.5,-0.0088727,-0.0058487,0.99985
53.802,0,-10.5,-0.010305,-0.0072642,0.99983
53.894,0,-10.5,-0.011737,-0.0086797,0.99982
53.985,0,-10.5,-0.01317,-0.010095,0.9998
54.076,0,-10.5,-0.014602,-0.011511,0.99978
54.168,0,-10.5,-0.016034,-0.012926,0.99976
54.26,0,-10.5,-0.017467,-0.014339,0.99974
54.351,0,-10.5,-0.018915,-0.015693,0.99968
54.443,0,-10.5,-0.020362,-0.017047,0.99961
54.534,0,-10.5,-0.021809,-0.018401,0.99954
54.625,0,-10.5,-0.023256,-0.019754,0.99947
54.717,0,-10.5,-0.024703,-0.021108,0.9994
54.808,0,-10.5,-0.02615,-0.022462,0.99933
54.9,0,-10.5,-0.027597,-0.023816,0.99927
54.992,0,-10.5,-0.029045,-0.02517,0.9992
55.083,0,-10.5,-0.030492,-0.026523,0.99913
55.174,0,-10.5,-0.031939,-0.027877,0.99906
55.266,0,-10.5,-0.033386,-0.029231,0.99899
55.357,0,-10.5,-0.034826,-0.030598,0.99892
55.449,0,-10.5,-0.036218,-0.031958,0.99881
55.541,0,-10.5,-0.037617,-0.03331,0.9987
55.632,0,-10.5,-0.039016,-0.034662,0.99858
55.724,0,-10.5,-0.040414,-0.036014,0.99847
55.815,0,-10.5,-0.041813,-0.037366,0.99835
55.906,0,-10.5,-0.043212,-0.038718,0.99824
55.998,0,-10.5,-0.044611,-0.04007,0.99812
56.09,0,-10.5,-0.046009,-0.041423,0.99801
56.181,0,-10.5,-0.047408,-0.042775,0.99789
56.273,0,-10.5,-0.048807,-0.044127,0.99778
56.364,0,-10.5,-0.050205,-0.045479,0.99767
56.455,0,-10.5,-0.051604,-0.046831,0.99755
56.547,0,-10.5,-0.052997,-0.048179,0.99742
56.638,0,-10.5,-0.054379,-0.049517,0.99726
56.73,0,-10.5,-0.055761,-0.050856,0.9971
56.822,0,-10.5,-0.057143,-0.052194,0.99693
56.913,0,-10.5,-0.058525,-0.053533,0.99677
57.004,0,-10.5,-0.059908,-0.054871,0.99661
57.096,0,-10.5,-0.06129,-0.05621,0.99645
57.187,0,-10.5,-0.062672,-0.057548,0.99628
57.279,0,-10.5,-0.064059,-0.058889,0.99612
57.371,0,-10.5,-0.06546,-0.060235,0.99595
57.462,0,-10.5,-0.066861,-0.061581,0.99579
57.553,0,-10.5,-0.068262,-0.062927,0.99563
57.645,0,-10.5,-0.069663,-0.064274,0.99546
57.736,0,-10.5,-0.071064,-0.06562,0.9953
57.828,0,-10.5,-0.072451,-0.066916,0.99511
57.92,0,-10.5,-0.07383,-0.068181,0.99491
58.011,0,-10.5,-0.075209,-0.069445,0.99472
58.103,0,-10.5,-0.076581,-0.070724,0.99451
58.194,0,-10.5,-0.077933,-0.072044,0.99429
58.285,0,-10.5,-0.079286,-0.073364,0.99407
58.377,0,-10.5,-0.080638,-0.074683,0.99385
58.469,0,-10.5,-0.081991,-0.076003,0.99363
58.56,0,-10.5,-0.083343,-0.077323,0.9934
58.652,0,-10.5,-0.084696,-0.078643,0.99318
58.743,0,-10.5,-0.086048,-0.079963,0.99296
58.834,0,-10.5,-0.087401,-0.081283,0.99274
58.926,0,-10.5,-0.088753,-0.082603,0.99252
59.017,0,-10.5,-0.090106,-0.083922,0.9923
59.109,0,-10.5,-0.091458,-0.085242,0.99208
59.201,0,-10.5,-0.092811,-0.086562,0.99185
59.292,0,-10.5,-0.094163,-0.087882,0.99163
59.383,0,-10.5,-0.09552,-0.089188,0.99139
59.475,0,-10.5,-0.096879,-0.090484,0.99114
59.566,0,-10.5,-0.098238,-0.09178,0.99089
59.658,0,-10.5,-0.099597,-0.093076,0.99063
59.75,0,-10.5,-0.10094,-0.094372,0.99037
59.841,0,-10.5,-0.10227,-0.09567,0.99009
59.933,0,-10.5,-0.1036,-0.096967,0.98981
60.024,0,-10.5,-0.10493,-0.098264,0.98953
60.115,0,-10.5,-0.10626,-0.099562,0.98925
60.207,0,-10.5,-0.10759,-0.10086,0.98898
60.299,0,-10.5,-0.10892,-0.10216,0.9887
60.39,0,-10.5,-0.11025,-0.10345,0.98842
60.482,0,-10.5,-0.11158,-0.10475,0.98814
60.573,0,-10.5,-0.11291,-0.10605,0.98786
60.664,0,-10.5,-0.11424,-0.10735,0.98758
60.756,0,-10.5,-0.11557,-0.10864,0.9873
60.848,0,-10.5,-0.1169,-0.10994,0.98702
60.939,0,-10.5,-0.11822,-0.11124,0.9867
61.031,0,-10.5,-0.11955,-0.11254,0.98638
61.122,0,-10.5,-0.12088,-0.11384,0.98606
61.213,0,-10.5,-0.12221,-0.11514,0.98574
61.305,0,-10.5,-0.12353,-0.11644,0.98542
61.396,0,-10.5,-0.12486,-0.11774,0.9851
61.488,0,-10.5,-0.12619,-0.11904,0.98478
61.58,0,-10.5,-0.12751,-0.12034,0.98445
61.671,0,-10.5,-0.12883,-0.12163,0.98412
61.762,0,-10.5,-0.13015,-0.12292,0.98378
61.854,0,-10.5,-0.13147,-0.12422,0.98344
61.945,0,-10.5,-0.13278,-0.12551,0.98311
62.037,0,-10.5,-0.1341,-0.1268,0.98277
62.129,0,-10.5,-0.13542,-0.1281,0.98244
62.22,0,-10.5,-0.13674,-0.12939,0.9821
62.312,0,-10.5,-0.13807,-0.13066,0.98173
62.403,0,-10.5,-0.1394,-0.13192,0.98136
62.494,0,-10.5,-0.14073,-0.13319,0.98099
62.586,0,-10.5,-0.14206,-0.13445,0.98062
62.678,0,-10.5,-0.14339,-0.13571,0.98024
62.769,0,-10.5,-0.14473,-0.13698,0.97987
62.861,0,-10.5,-0.14606,-0.13824,0.9795
62.952,0,-10.5,-0.14739,-0.13951,0.97913
63.043,0,-10.5,-0.14872,-0.14077,0.97875
63.135,0,-10.5,-0.15005,-0.14203,0.97838
63.226,0,-10.5,-0.15138,-0.1433,0.97801
63.318,0,-10.5,-0.15267,-0.14462,0.97762
63.41,0,-10.5,-0.15395,-0.14596,0.97722
63.501,0,-10.5,-0.15524,-0.14728,0.97683
63.592,0,-10.5,-0.15652,-0.14856,0.97641
63.684,0,-10.5,-0.15781,-0.14983,0.97599
63.775,0,-10.5,-0.1591,-0.1511,0.97557
63.867,0,-10.5,-0.16039,-0.15238,0.97516
63.959,0,-10.5,-0.16168,-0.15365,0.97474
64.05,0,-10.5,-0.16299,-0.15494,0.97432
64.141,0,-10.5,-0.1643,-0.15623,0.97389
64.233,0,-10.5,-0.16562,-0.15751,0.97347
64.324,0,-10.5,-0.16693,-0.1588,0.97305
64.416,0,-10.5,-0.16824,-0.16009,0.97262
64.508,0,-10.5,-0.16955,-0.16137,0.9722
64.599,0,-10.5,-0.17086,-0.16268,0.97176
64.691,0,-10.5,-0.17215,-0.16403,0.97129
64.782,0,-10.5,-0.17345,-0.16538,0.97081
64.873,0,-10.5,-0.17474,-0.16673,0.97033
64.965,0,-10.5,-0.17604,-0.16809,0.96985
65.057,0,-10.5,-0.17733,-0.16944,0.96938
65.148,0,-10.5,-0.17863,-0.17079,0.9689
65.24,0,-10.5,-0.17992,-0.17214,0.96842
65.331,0,-10.5,-0.18122,-0.17349,0.96795
65.422,0,-10.5,-0.18251,-0.17484,0.96747
65.514,0,-10.5,-0.18381,-0.1762,0.96699
65.605,0,-10.5,-0.1851,-0.17754,0.96651
65.697,0,-10.5,-0.18638,-0.17885,0.96603
65.789,0,-10.5,-0.18767,-0.18017,0.96554
65.88,0,-10.5,-0.18895,-0.18148,0.96505
65.971,0,-10.5,-0.19022,-0.18279,0.96453
66.063,0,-10.5,-0.1915,-0.18409,0.96401
66.154,0,-10.5,-0.19277,-0.1854,0.96349
66.246,0,-10.5,-0.19404,-0.1867,0.96297
66.338,0,-10.5,-0.19532,-0.18801,0.96245
66.429,0,-10.5,-0.19659,-0.18931,0.96192
66.521,0,-10.5,-0.19786,-0.19062,0.9614
66.612,0,-10.5,-0.19913,-0.19194,0.96088
66.703,0,-10.5,-0.20041,-0.19326,0.96036
66.795,0,-10.5,-0.20168,-0.19458,0.95984
66.887,0,-10.5,-0.20296,-0.1959,0.95932
66.978,0,-10.5,-0.20423,-0.19722,0.9588
67.07,0,-10.5,-0.2055,-0.19854,0.95828
67.161,0,-10.5,-0.20678,-0.19987,0.95775
67.252,0,-10.5,-0.20806,-0.20123,0.95717
67.344,0,-10.5,-0.20934,-0.2026,0.95659
67.435,0,-10.5,-0.21062,-0.20396,0.956
67.527,0,-10.5,-0.21192,-0.20537,0.9554
67.619,0,-10.5,-0.21322,-0.20678,0.9548
67.71,0,-10.5,-0.21451,-0.20818,0.95419
67.801,0,-10.5,-0.21581,-0.20959,0.95359
67.893,0,-10.5,-0.21711,-0.211,0.95298
67.984,0,-10.5,-0.21841,-0.21241,0.95238
68.076,0,-10.5,-0.21971,-0.21381,0.95177
68.168,0,-10.5,-0.22101,-0.21522,0.95117
68.259,0,-10.5,-0.22231,-0.21663,0.95057
68.35,0,-10.5,-0.2236,-0.21804,0.94996
68.442,0,-10.5,-0.22489,-0.21943,0.94932
68.533,0,-10.5,-0.22617,-0.22081,0.94867
68.625,0,-10.5,-0.22745,-0.2222,0.94801
68.717,0,-10.5,-0.22873,-0.22358,0.94736
68.808,0,-10.5,-0.23001,-0.22497,0.94671
68.9,0,-10.5,-0.23129,-0.22635,0.94605
68.991,0,-10.5,-0.23256,-0.22774,0.9454
69.082,0,-10.5,-0.23384,-0.22913,0.94475
69.174,0,-10.5,-0.23512,-0.23051,0.9441
69.266,0,-10.5,-0.2364,-0.2319,0.94344
69.357,0,-10.5,-0.23766,-0.23334,0.94279
69.449,0,-10.5,-0.23892,-0.23479,0.94213
69.54,0,-10.5,-0.24017,-0.23624,0.94147
69.631,0,-10.5,-0.24143,-0.23769,0.94082
69.723,0,-10.5,-0.24268,-0.23914,0.94016
69.814,0,-10.5,-0.24395,-0.24056,0.93945
69.906,0,-10.5,-0.24522,-0.24198,0.93873
69.998,0,-10.5,-0.2465,-0.24341,0.93802
70.089,0,-10.5,-0.24777,-0.24483,0.9373
70.18,0,-10.5,-0.24904,-0.24625,0.93658
70.272,0,-10.5,-0.25031,-0.24769,0.93586
70.363,0,-10.5,-0.2516,-0.24916,0.93513
70.455,0,-10.5,-0.25288,-0.25064,0.93439
70.547,0,-10.5,-0.25417,-0.25211,0.93365
70.638,0,-10.5,-0.25545,-0.25359,0.93291
70.73,0,-10.5,-0.25673,-0.25506,0.93218
70.821,0,-10.5,-0.25802,-0.25654,0.93144
70.912,0,-10.5,-0.2593,-0.25804,0.93066
71.004,0,-10.5,-0.26059,-0.25957,0.92985
71.096,0,-10.5,-0.26187,-0.2611,0.92904
71.187,0,-10.5,-0.26316,-0.26263,0.92822
71.279,0,-10.5,-0.26444,-0.26416,0.92741
71.37,0,-10.5,-0.26573,-0.2657,0.92659
71.461,0,-10.5,-0.26701,-0.26729,0.92576
71.553,0,-10.5,-0.26829,-0.26888,0.92493
71.645,0,-10.5,-0.26958,-0.27046,0.9241
71.736,0,-10.5,-0.27086,-0.27205,0.92327
71.828,0,-10.5,-0.27214,-0.27364,0.92244
71.919,0,-10.5,-0.27342,-0.27523,0.92161
72.01,0,-10.5,-0.27471,-0.27681,0.92078
72.102,0,-10.5,-0.27599,-0.2784,0.91995
72.193,0,-10.5,-0.27731,-0.27996,0.91905
72.285,0,-10.5,-0.27863,-0.28151,0.91815
72.377,0,-10.5,-0.27995,-0.28306,0.91726
72.468,0,-10.5,-0.28127,-0.28461,0.91636
72.559,0,-10.5,-0.28259,-0.28616,0.91546
72.651,0,-10.5,-0.28391,-0.28771,0.91456
72.742,0,-10.5,-0.28524,-0.28927,0.91366
72.834,0,-10.5,-0.28656,-0.29082,0.91276
72.926,0,-10.5,-0.28788,-0.29237,0.91186
73.017,0,-10.5,-0.2892,-0.29392,0.91096
73.109,0,-10.5,-0.29052,-0.29548,0.91006
73.2,0,-10.5,-0.29185,-0.29706,0.90914
73.291,0,-10.5,-0.29317,-0.29864,0.9082
73.383,0,-10.5,-0.29449,-0.30025,0.90721
73.475,0,-10.5,-0.2958,-0.30188,0.90621
73.566,0,-10.5,-0.29709,-0.30355,0.90521
73.658,0,-10.5,-0.29837,-0.30522,0.90421
73.749,0,-10.5,-0.29966,-0.30689,0.9032
73.84,0,-10.5,-0.30095,-0.30856,0.9022
73.932,0,-10.5,-0.30224,-0.31023,0.9012
74.023,0,-10.5,-0.30353,-0.3119,0.9002
74.115,0,-10.5,-0.30481,-0.31357,0.89919
74.207,0,-10.5,-0.3061,-0.31524,0.89819
74.298,0,-10.5,-0.30739,-0.31691,0.89719
74.389,0,-10.5,-0.30868,-0.31858,0.89619
74.481,0,-10.5,-0.30997,-0.32025,0.89517
74.572,0,-10.5,-0.31128,-0.32194,0.89407
74.664,0,-10.5,-0.3126,-0.32363,0.89298
74.756,0,-10.5,-0.31391,-0.32532,0.89188
74.847,0,-10.5,-0.31522,-0.32701,0.89079
74.938,0,-10.5,-0.31654,-0.3287,0.88969
75.03,0,-10.5,-0.31785,-0.33039,0.88859
75.121,0,-10.5,-0.31916,-0.33207,0.8875
75.213,0,-10.5,-0.32048,-0.33376,0.8864
75.305,0,-10.5,-0.32179,-0.33545,0.88531
75.396,0,-10.5,-0.3231,-0.33714,0.88421
75.488,0,-10.5,-0.32441,-0.33883,0.88312
75.579,0,-10.5,-0.32572,-0.3406,0.88198
75.67,0,-10.5,-0.32705,-0.3424,0.88074
75.762,0,-10.5,-0.32834,-0.34427,0.8795
75.854,0,-10.5,-0.32964,-0.34614,0.87826
75.945,0,-10.5,-0.33093,-0.34801,0.87702
76.037,0,-10.5,-0.33222,-0.34987,0.87578
76.128,0,-10.5,-0.33351,-0.35174,0.87454
76.219,0,-10.5,-0.33481,-0.35361,0.8733
76.311,0,-10.5,-0.3361,-0.35548,0.87206
76.402,0,-10.5,-0.33739,-0.35735,0.87081
76.494,0,-10.5,-0.33868,-0.35921,0.86957
76.586,0,-10.5,-0.33997,-0.36108,0.86833
76.677,0,-10.5,-0.34132,-0.36292,0.86702
76.768,0,-10.5,-0.34268,-0.36475,0.86568
76.86,0,-10.5,-0.34404,-0.36658,0.86435
76.951,0,-10.5,-0.34539,-0.36841,0.86301
77.043,0,-10.5,-0.34675,-0.37024,0.86168
77.135,0,-10.5,-0.34811,-0.37207,0.86034
77.226,0,-10.5,-0.34947,-0.3739,0.85901
77.318,0,-10.5,-0.35082,-0.37575,0.85766
77.409,0,-10.5,-0.35213,-0.37769,0.85628
77.5,0,-10.5,-0.35344,-0.37964,0.8549
77.592,0,-10.5,-0.35474,-0.38158,0.85353
77.684,0,-10.5,-0.35606,-0.38354,0.85209
77.775,0,-10.5,-0.35738,-0.38551,0.8506
77.867,0,-10.5,-0.3587,-0.38749,0.84911
77.958,0,-10.5,-0.36002,-0.38946,0.84762
78.049,0,-10.5,-0.36134,-0.39144,0.84613
78.141,0,-10.5,-0.36266,-0.39342,0.84464
78.233,0,-10.5,-0.36395,-0.39546,0.84313
78.324,0,-10.5,-0.36523,-0.3975,0.84162
78.416,0,-10.5,-0.36652,-0.39955,0.84012
78.507,0,-10.5,-0.3678,-0.40159,0.83861
78.598,0,-10.5,-0.36908,-0.40364,0.83711
78.69,0,-10.5,-0.37037,-0.40568,0.8356
78.781,0,-10.5,-0.37167,-0.40783,0.8339
78.873,0,-10.5,-0.37298,-0.40998,0.83219
78.965,0,-10.5,-0.37428,-0.41213,0.83048
79.056,0,-10.5,-0.37559,-0.41429,0.82877
79.147,0,-10.5,-0.37689,-0.41644,0.82705
79.239,0,-10.5,-0.3782,-0.41859,0.82534
79.33,0,-10.5,-0.3795,-0.42075,0.82363
79.422,0,-10.5,-0.38081,-0.4229,0.82192
79.514,0,-10.5,-0.38211,-0.42505,0.8202
79.605,0,-10.5,-0.38342,-0.42721,0.81849
79.697,0,-10.5,-0.38472,-0.42936,0.81678
79.788,0,-10.5,-0.38603,-0.43151,0.81507
79.879,0,-10.5,-0.38733,-0.43367,0.81335
79.971,0,-10.5,-0.38864,-0.43581,0.81165
80.063,0,-10.5,-0.38995,-0.43791,0.80996
80.154,0,-10.5,-0.39125,-0.44001,0.80827
80.246,0,-10.5,-0.39254,-0.44226,0.80635
80.337,0,-10.5,-0.39382,-0.44455,0.80439
80.428,0,-10.5,-0.39509,-0.4469,0.80235
80.52,0,-10.5,-0.39635,-0.44925,0.80031
80.611,0,-10.5,-0.39762,-0.4516,0.79827
80.703,0,-10.5,-0.39888,-0.45395,0.79623
80.795,0,-10.5,-0.40015,-0.4563,0.79419
80.886,0,-10.5,-0.40142,-0.45866,0.79215
80.977,0,-10.5,-0.40268,-0.46101,0.79012
81.069,0,-10.5,-0.40396,-0.46334,0.78809
81.16,0,-10.5,-0.40526,-0.46565,0.78607
81.252,0,-10.5,-0.40656,-0.46796,0.78406
81.344,0,-10.5,-0.40786,-0.47027,0.78205
81.435,0,-10.5,-0.40916,-0.47258,0.78003
81.526,0,-10.5,-0.41046,-0.47489,0.77802
81.618,0,-10.5,-0.41177,-0.4772,0.77601
81.709,0,-10.5,-0.41307,-0.4795,0.77399
81.801,0,-10.5,-0.41437,-0.48181,0.77198
81.893,0,-10.5,-0.41567,-0.48416,0.76985
81.984,0,-10.5,-0.41698,-0.48659,0.76754
82.076,0,-10.5,-0.4183,-0.48902,0.76522
82.167,0,-10.5,-0.41961,-0.49145,0.7629
82.258,0,-10.5,-0.42091,-0.49391,0.7605
82.35,0,-10.5,-0.42222,-0.49638,0.75809
82.442,0,-10.5,-0.42352,-0.49885,0.75568
82.533,0,-10.5,-0.42482,-0.50132,0.75327
82.625,0,-10.5,-0.42613,-0.50378,0.75086
82.716,0,-10.5,-0.42743,-0.50625,0.74845
82.807,0,-10.5,-0.42874,-0.50872,0.74604
82.899,0,-10.5,-0.43004,-0.51119,0.74363
82.99,0,-10.5,-0.43134,-0.51365,0.74123
83.082,0,-10.5,-0.43265,-0.51612,0.73882
83.174,0,-10.5,-0.43395,-0.51859,0.73641
83.265,0,-10.5,-0.43526,-0.52106,0.734
83.356,0,-10.5,-0.43656,-0.52352,0.73159
83.448,0,-10.5,-0.4378,-0.52612,0.72887
83.539,0,-10.5,-0.43904,-0.52874,0.72612
83.631,0,-10.5,-0.44028,-0.53135,0.72337
83.723,0,-10.5,-0.44152,-0.53396,0.72061
83.814,0,-10.5,-0.44275,-0.53658,0.71786
83.906,0,-10.5,-0.44399,-0.53919,0.71511
83.997,0,-10.5,-0.44523,-0.5418,0.71236
84.088,0,-10.5,-0.44646,-0.54442,0.7096
84.18,0,-10.5,-0.4477,-0.54703,0.70685
84.272,0,-10.5,-0.44893,-0.54965,0.7041
84.363,0,-10.5,-0.45012,-0.55236,0.70133
84.455,0,-10.5,-0.4513,-0.55507,0.69856
84.546,0,-10.5,-0.45249,-0.55778,0.69579
84.637,0,-10.5,-0.45364,-0.56054,0.69267
84.729,0,-10.5,-0.45478,-0.56331,0.68954
84.82,0,-10.5,-0.45593,-0.56607,0.6864
84.912,0,-10.5,-0.45708,-0.56884,0.68327
85.004,0,-10.5,-0.45823,-0.5716,0.68014
85.095,0,-10.5,-0.45938,-0.57437,0.67701
85.186,0,-10.5,-0.46053,-0.57713,0.67387
85.278,0,-10.5,-0.46167,-0.57989,0.67074
85.369,0,-10.5,-0.46282,-0.58267,0.66761
85.461,0,-10.5,-0.46395,-0.58547,0.66447
85.553,0,-10.5,-0.46508,-0.58826,0.66133
85.644,0,-10.5,-0.46621,-0.59106,0.65819
85.735,0,-10.5,-0.46728,-0.59391,0.65483
85.827,0,-10.5,-0.46836,-0.59677,0.65121
85.918,0,-10.5,-0.46944,-0.59963,0.64756
86.01,0,-10.5,-0.47052,-0.60249,0.6439
86.102,0,-10.5,-0.4716,-0.60536,0.64024
86.193,0,-10.5,-0.47268,-0.60822,0.63659
86.285,0,-10.5,-0.47376,-0.61108,0.63293
86.376,0,-10.5,-0.47484,-0.61395,0.62928
86.467,0,-10.5,-0.47592,-0.61681,0.62562
86.559,0,-10.5,-0.477,-0.61968,0.62197
86.651,0,-10.5,-0.47808,-0.62256,0.61832
86.742,0,-10.5,-0.47915,-0.62543,0.61468
86.834,0,-10.5,-0.48022,-0.62831,0.61103
86.925,0,-10.5,-0.48129,-0.63119,0.60739
87.016,0,-10.5,-0.48237,-0.63407,0.60374
87.108,0,-10.5,-0.48344,-0.63695,0.6001
87.199,0,-10.5,-0.48451,-0.63982,0.59645
87.291,0,-10.5,-0.48545,-0.64276,0.59253
87.383,0,-10.5,-0.48611,-0.64585,0.58836
87.474,0,-10.5,-0.48676,-0.64895,0.58417
87.565,0,-10.5,-0.48741,-0.65205,0.57999
87.657,0,-10.5,-0.48806,-0.65516,0.5758
87.748,0,-10.5,-0.48871,-0.65826,0.57162
87.84,0,-10.5,-0.48936,-0.66136,0.56743
87.932,0,-10.5,-0.49,-0.66446,0.56325
88.023,0,-10.5,-0.49065,-0.66756,0.55906
88.115,0,-10.5,-0.4913,-0.67066,0.55487
88.206,0,-10.5,-0.49195,-0.67376,0.55069
88.297,0,-10.5,-0.4926,-0.67686,0.5465
88.389,0,-10.5,-0.49325,-0.67997,0.54232
88.481,0,-10.5,-0.49393,-0.68302,0.53793
88.572,0,-10.5,-0.49464,-0.68604,0.53333
88.664,0,-10.5,-0.49513,-0.68908,0.52867
88.755,0,-10.5,-0.49559,-0.69213,0.52399
88.846,0,-10.5,-0.49604,-0.69518,0.51931
88.938,0,-10.5,-0.4965,-0.69823,0.51464
89.03,0,-10.5,-0.49696,-0.70128,0.50996
89.121,0,-10.5,-0.49742,-0.70433,0.50528
89.213,0,-10.5,-0.49787,-0.70737,0.50061
89.304,0,-10.5,-0.49833,-0.71042,0.49593
89.395,0,-10.5,-0.49879,-0.71347,0.49126
89.487,0,-10.5,-0.49925,-0.71652,0.48658
89.578,0,-10.5,-0.49934,-0.71966,0.48176
89.67,0,-10.5,-0.49936,-0.72283,0.47691
89.762,0,-10.5,-0.49938,-0.72599,0.47206
89.853,0,-10.5,-0.49939,-0.72915,0.46721
89.944,0,-10.5,-0.49941,-0.73232,0.46236
90.036,0,-10.5,-0.49943,-0.73548,0.45751
90.127,0,-10.5,-0.49909,-0.73863,0.45274
90.219,0,-10.5,-0.49823,-0.74175,0.44809
90.311,0,-10.5,-0.49737,-0.74487,0.44344
90.402,0,-10.5,-0.49651,-0.74799,0.43879
90.494,0,-10.5,-0.49565,-0.75111,0.43414
90.585,0,-10.5,-0.49479,-0.75423,0.42949
90.676,0,-10.5,-0.49393,-0.75736,0.42484
90.768,0,-10.5,-0.49307,-0.76048,0.42019
90.86,0,-10.5,-0.49221,-0.7636,0.41554
90.951,0,-10.5,-0.49135,-0.76672,0.41089
91.043,0,-10.5,-0.49049,-0.76984,0.40624
91.134,0,-10.5,-0.48963,-0.77297,0.40159
91.225,0,-10.5,-0.48877,-0.77609,0.39694
91.317,0,-10.5,-0.48791,-0.77921,0.39229
91.408,0,-10.5,-0.48705,-0.78233,0.38764
91.5,0,-10.5,-0.48619,-0.78545,0.38299
